154	2494	1
154	2526	1
154	2593	2
154	2606	1
154	2704	1
154	2724	1
154	2850	1
154	3207	1
154	3401	1
154	3475	2
154	3589	1
154	3726	1
154	3931	2
154	4008	1
154	4052	1
154	4287	1
154	4411	1
154	4417	2
154	4683	1
154	4710	1
154	4729	1
154	4736	1
154	4743	1
154	4775	1
154	4828	1
154	5378	1
154	5382	1
154	5488	1
154	5530	2
154	5533	1
154	5656	1
154	5664	1
154	5732	1
154	5793	1
154	6054	1
154	6288	1
154	6292	1
154	6324	1
154	6329	1
154	6342	1
154	6427	1
154	6836	3
154	6852	1
154	7094	1
154	7097	2
154	7150	1
154	7342	1
154	7574	1
154	7730	1
154	8143	1
154	8147	1
154	8166	1
154	8204	1
154	8672	2
154	8722	1
154	8918	1
154	8974	2
154	9135	1
154	9284	2
154	9700	1
154	9719	1
154	9806	1
154	10072	1
154	10342	1
154	10374	1
154	10514	1
154	10515	1
154	10677	2
