银行,年份,资产：现金及存放中央银行款项,资产：存放同业和其它金融机构款项,资产：贵金属,资产：拆出资金,资产：交易性金融资产,资产：衍生金融资产,资产：买入返售金融资产,资产：应收利息,资产：发放贷款及垫款,资产：可供出售金融资产,资产：持有至到期投资,资产：长期股权投资,资产：应收款项类投资,资产：固定资产,资产：无形资产,资产：递延所得税资产,资产：投资性房地产,资产：其他资产,资产：资产总计,负债：同业和其它金融机构存放款项,负债：向中央银行借款,负债：拆入资金,负债：衍生金融负债,负债：卖出回购金融资产款,负债：吸收存款,负债：应付职工薪酬,负债：应交税费,负债：应付利息,负债：应付债券,负债：递延所得税负债,负债：预计负债,负债：其他负债,负债：负债差额(特殊报表科目),负债：负债合计,所有者权益：股本,所有者权益：资本公积金,所有者权益：其它综合收益,所有者权益：盈余公积金,所有者权益：未分配利润,所有者权益：一般风险准备,所有者权益：归属于母公司所有者权益合计,所有者权益：少数股东权益,所有者权益：所有者权益合计,所有者权益：负债及股东权益总计,资产差额(特殊报表科目),负债：交易性金融负债,所有者权益：外币报表折算差额,资产：代理业务资产,资产：商誉,资产差额(合计平衡项目),负债：代理业务负债,负债：负债差额(合计平衡项目),所有者权益：其它权益工具,所有者权益：　　其它权益工具：优先股,所有者权益：减：库存股,所有者权益：未确认的投资损失,所有者权益：股东权益差额(特殊报表科目),所有者权益：股权权益差额(合计平衡项目),负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),资产：　　拆出资金,负债：　　向中央银行借款,负债：　　拆入资金,负债：　　卖出回购金融资产款,其它综合收益
天津银行,2015,62107.21,30817.89,NA,13421.17,5952.09,NA,70328.37,NA,179570.91,17864.41,31683.99,NA,147958.62,1739.65,NA,1144.44,NA,3078.98,565667.73,148732.65,237.36,4283.63,NA,14557.25,334691.03000000003,NA,701.1,NA,13903.77,NA,NA,15313.24,NA,532420.03,5126.05,5990.76,NA,2563.02,13358.2,NA,33023.65,224.05,33247.699999999997,565667.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5985.62,NA,NA,NA,NA,NA,NA,NA,NA
宁波通商银行,2009,119.05,1035.98,NA,528.07000000000005,22.06,NA,NA,5.58,414.76,NA,NA,NA,NA,5.78,1.05,NA,NA,1.45,2133.7800000000002,5.0999999999999996,NA,NA,NA,NA,1283.1099999999999,0.76,1.99,0.24,NA,0.39,NA,1.48,NA,1293.06,839.33,NA,NA,NA,117.11,19.79,840.72,NA,840.72,2133.7800000000002,NA,NA,-196.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.62,NA,NA,NA,NA,NA,NA,NA,NA
宁波通商银行,2010,77.92,742,NA,630.79,20.73,NA,NA,4.79,660.43,NA,NA,NA,NA,4.33,1.1000000000000001,NA,NA,7.84,2149.9299999999998,4.4400000000000004,NA,NA,NA,NA,1196.1300000000001,0.47,4.26,0.25,NA,0.22,NA,10.08,NA,1215.8399999999999,839.33,NA,NA,NA,225.44,20.34,934.09,NA,934.09,2149.9299999999998,NA,NA,-223.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.48,NA,NA,NA,NA,NA,NA,NA,NA
宁波通商银行,2011,84.78,476.75,NA,818.86,NA,NA,NA,8.9600000000000009,389.11,NA,NA,NA,NA,4.66,0.82,NA,NA,64.83,1848.75,19.41,NA,NA,NA,NA,1000.97,1.17,4.04,0.22,NA,NA,NA,47.15,NA,1072.96,639.22,119.65,NA,NA,NA,16.920000000000002,775.8,NA,775.8,1848.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波通商银行,2012,1957.95,3765,NA,1523.95,176.15,NA,142.5,64.290000000000006,2866.69,NA,80.209999999999994,NA,6779.7,273.74,17.72,22.24,NA,383.14,18053.27,7116.53,NA,NA,NA,NA,6004.44,44.56,1.04,59.26,NA,NA,NA,4127.58,NA,17353.419999999998,639.22,120.74,NA,NA,-77.03,16.920000000000002,699.85,NA,699.85,18053.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波通商银行,2013,3636.55,2697.94,NA,1448.72,855.07,NA,1103.75,344.62,9719.74,346.02,3117.26,NA,14907,272.02,25.53,12.15,NA,378.26,38864.620000000003,16655.63,NA,150,NA,2035.2,14290.7,99.89,17.420000000000002,199.75,NA,NA,2.6,17.899999999999999,NA,33469.089999999997,5220,109.83,NA,4.88,43.9,16.920000000000002,5395.53,NA,5395.53,38864.620000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波通商银行,2014,5203.93,1244.04,NA,1744,1257.3599999999999,NA,NA,404.13,15517.5,1119.7,2747.81,NA,13987.36,261.8,37.380000000000003,61.39,NA,111.42,43697.83,12511.07,229.76,250.64,NA,1703.7,22812.13,152.03,74.23,203.39,NA,14.41,2.9,29.3,NA,37983.57,5220,112.18,33,33.22,298.94,16.920000000000002,5714.26,NA,5714.26,43697.83,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波通商银行,2015,5533.39,1584.6,NA,1520.96,1088.47,NA,329,366.3,18516.689999999999,1126.08,2649.73,NA,16973.580000000002,246.58,36.93,161.15,NA,162.19999999999999,50295.67,8216.9500000000007,NA,712,NA,3372.51,27293.68,236.71,55.36,176.9,NA,29.08,2.2999999999999998,56.6,3973.6,44125.69,5220,111.43,52.07,76.959999999999994,402.61,306.92,6169.98,NA,6169.98,50295.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波银行,2004,4115.26,902.88,NA,14,NA,NA,NA,155.09,16961.07,1360.15,9275.33,8.25,NA,502.73,14.88,104.21,190.6,633.54999999999995,34238,50.29,NA,NA,NA,2028.5,29755.06,35.11,17.239999999999998,63.3,NA,17.899999999999999,NA,526.97,NA,32494.37,1800,-2.78,NA,25.82,-79.41,NA,1743.63,NA,1743.63,34238,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
宁波银行,2005,4507.75,1510.64,NA,7,NA,NA,NA,174.51,19284.91,2008.15,13447.63,8.25,NA,529.48,14.67,57.28,159.47999999999999,719.61,42429.35,38.83,NA,36.770000000000003,NA,1600,37521.24,111.17,150.25,109.59,NA,17.07,NA,657.25,NA,40242.18,1800,-0.02,NA,84.7,302.49,NA,2187.17,NA,2187.17,42429.35,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波银行,2006,7527.71,970.79,NA,NA,NA,NA,3337.54,251.16,27762.61,470.91,13715.87,8.25,NA,572.84,10.98,41.36,163.74,1712.49,56546.23,138.58000000000001,NA,NA,NA,5000,46191.4,129.09,88.94,169.79,NA,21.01,NA,1611.25,NA,53350.05,2050,336.91,NA,147.91,590.39,70.97,3196.18,NA,3196.18,56546.23,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波银行,2007,12375.87,2390.64,NA,NA,NA,28.35,4258.45,345.47,36034.18,593.16,16633.47,8.25,NA,673,19.809999999999999,43.5,197.59,1909.04,75510.77,1688.84,NA,702.17,27.35,6989.87,55514.04,120.97,114.29,234.35,NA,47.83,NA,2048.7399999999998,NA,67488.45,2500,3967.72,NA,243.02,1240.5999999999999,70.97,8022.32,NA,8022.32,75510.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波银行,2008,13346.73,6444.37,NA,880.17,1575.56,225.57,9718.4599999999991,427.81,48466.38,113.78,14103,13.25,1000,835.96,85.9,107.21,197.05,5722,103263.19,594.02,NA,133.05000000000001,152.27000000000001,10621.1,76221.740000000005,120.97,151.93,461.33,NA,88.97,19.07,5893.76,NA,94458.19,2500,3918.67,NA,376.19,1620.97,389.17,8805,NA,8805,103263.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波银行,2009,21106.69,8818.77,NA,536.54999999999995,622.41,1029.47,8227.17,477.1,80767.83,1814.76,11735.11,13.25,25628,926.72,97.89,314.63,456.07,779.43,163351.87,18864.310000000001,NA,9035.02,1028.3499999999999,6952.57,110752.46,121.37,270.22000000000003,671.54,4971.34,314.93,NA,627.77,NA,153609.88,2500,3898.2,NA,521.94000000000005,2263.67,558.16999999999996,9741.98,NA,9741.98,163351.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波银行,2010,31560.560000000001,7996.16,NA,300,353.29,2249.56,83021.55,599.39,100194.45,4324.76,9838.34,13.25,19316.54,1281.22,92.22,644.54999999999995,224.14,1264.3599999999999,263274.33,7368.05,NA,8805.39,2246,72772.02,145827.98000000001,284.01,360.34,1107.08,7467.9,592.44000000000005,NA,566.49,NA,247397.69,2883.82,7827.05,NA,754.14,3440.57,971.05,15876.64,NA,15876.64,263274.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波银行,2011,41582.44,38932.78,NA,1000,1980.19,1687.63,3355.32,1327.84,120741.93,26518.21,17555.34,NA,2137.75,1365.96,88.64,628.35,22.05,1573.2,260497.64,16175.46,NA,11924.13,1883.33,23067.79,176736.66,423.91,655.1,1790.99,7474.22,471.07,NA,1180.9000000000001,NA,241783.57,2883.82,7889.13,98.61,1079.49,5518.17,1244.8499999999999,18714.07,NA,18714.07,260497.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波银行,2012,45493.81,33222.959999999999,NA,6667.51,1784.41,3375.27,35712.11,1552.77,142564.63,57201.9,16987.7,13.25,22306.41,2397.8200000000002,87.9,1225.1300000000001,14.74,2928.27,373536.59,44543.62,NA,22203.24,3357.49,55458.49,207577.27,624.03,599.69000000000005,3055.74,10474.15,839.24,NA,2686.66,NA,351419.63,2883.82,7889.13,10.130000000000001,1486.3,8347.65,1499.93,22116.959999999999,NA,22116.959999999999,373536.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波银行,2013,62194.82,38964.589999999997,33.159999999999997,548,1178.9100000000001,7193.45,39537.85,2474.31,167302.17000000001,90355.46,15949.96,13.25,36083.54,2392.0700000000002,147.6,867.71,16.61,2519.16,467772.6,89986.91,200,13015,7228.84,37139.83,255278.33,1018.89,683.91,4961.45,18466.25,0,NA,14271.31,NA,442250.71,2883.82,7162.87,NA,1970.84,10629.24,2859.91,25506.69,15.2,25521.89,467772.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波银行,2014,70953.94,30447.599999999999,NA,2866.6,8878.98,1293.1400000000001,17079,3015.05,204749.88,120109.03,16569.099999999999,NA,71554.84,3352.02,208.64,769.25,16.600000000000001,2248.9699999999998,554112.62,86634.34,NA,14071.98,1303.49,28155.13,306531.83,1098.77,795.13,5587.63,50655.39,3.87,NA,23809.25,29.5,519948.41,3249.83,10598.2,309.13,2531.96,13347.26,4054.72,34091.1,73.11,34164.21,554112.62,NA,1272.0999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宁波银行,2015,66189.440000000002,14199.98,1540.47,1381.14,7039.89,3537.56,10980.6,2765.14,248399.11,249257.94,32671.51,NA,71231.13,5018.3,244.25,751.25,16.559999999999999,1240.3800000000001,716464.65,68632.509999999995,1700,20200.61,3355.3,46497.69,355685.63,1495.98,899.81,6195.88,144056.76999999999,6.12,NA,22175.279999999999,283.08,671367.33,3899.79,9948.24,1312.88,3181.12,16778.919999999998,5055.8,45001.45,95.87,45097.32,716464.65,NA,182.68,NA,NA,NA,NA,NA,NA,4824.6899999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
富滇银行,2006,1923.55,1107.3499999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56999999999999995,NA,NA,NA,29493.98,1237.53,NA,NA,NA,NA,NA,NA,52.95,NA,NA,NA,NA,NA,NA,28117.15,1000,123.35,NA,133.53,129.37,NA,1386.25,NA,1386.25,29493.98,NA,NA,-9.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.42,NA,-9.42,NA,NA,NA,NA,NA
富滇银行,2007,3861.66,364.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56999999999999995,30.96,NA,NA,35911.46,802.31,NA,NA,NA,NA,NA,NA,120.46,NA,NA,NA,NA,NA,NA,33722.07,1800,123.35,NA,151.03,134.51,NA,2208.89,NA,2208.89,35911.46,NA,NA,-19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,NA,-19.5,NA,NA,NA,NA,NA
富滇银行,2008,4848.51,485.85,NA,1864.38,1388.56,58.94,3265.73,116.47,19923.84,4542.99,390.16,12.05,1073.08,469.96,NA,171.53,NA,440.89,39072.76,4400.26,NA,966.13,NA,1848.63,28317.94,108.51,185.41,125.1,NA,15.1,11.75,156.66999999999999,NA,36135.5,2399.94,165.63,NA,26.45,87.53,233.49,2913.04,24.22,2937.26,39072.76,NA,NA,NA,NA,19.829999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
富滇银行,2009,6997.85,601.07000000000005,NA,894.66,712.34,31.87,6992.48,175,27617.16,6510.58,696.49,18.350000000000001,1209.6199999999999,556.38,23.43,225.56,29.72,302.51,53614.9,6240.84,NA,230.73,NA,3210.77,39782.1,180.96,205.07,127.7,NA,0.71,11.75,452.2,NA,50442.83,2476.94,131.47999999999999,NA,52.84,181.73,304.83999999999997,3147.82,24.25,3172.07,53614.9,NA,NA,NA,NA,19.829999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
富滇银行,2010,9516.74,1784.62,NA,1063.24,943.98,NA,11857.28,208.45,35129.339999999997,5192.22,3055.55,27.26,1151.17,608.26,30.32,322.67,27.88,338.08,71276.89,7618.77,120,243.25,NA,9150.4500000000007,49528.99,262.52,267.68,188.66,NA,NA,11.75,356.24,NA,67748.320000000007,2476.94,92.52,NA,104.25,431.79,396.27,3501.76,26.82,3528.57,71276.89,NA,NA,NA,NA,19.829999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
富滇银行,2011,15046.74,470.88,NA,NA,989.87,NA,8739.4599999999991,314.2,41027.51,8416.43,5781.86,35.35,847.53,620.25,25.57,350.85,26.03,298.3,83010.66,7972.49,580,NA,NA,6219.13,61667.4,235.71,277.37,292.7,NA,NA,11.75,197.12,NA,77453.679999999993,3076.94,1028.79,NA,280.88,640.78,498.75,5526.15,30.84,5556.98,83010.66,NA,NA,NA,NA,19.829999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
富滇银行,2012,16493.91,6737.16,NA,NA,2556.4299999999998,NA,14029.35,368.66,48564.67,8217.94,5356.78,40.11,1307.04,910.09,28.37,390.4,23.48,287.63,105331.85,14856.34,290,2171.4299999999998,NA,8693.08,71874.12,223.05,262.22000000000003,508.31,NA,NA,11.75,253.44,NA,99143.73,3076.94,1059.01,NA,524.13,559.19000000000005,932.89,6152.15,35.96,6188.12,105331.85,NA,NA,NA,NA,19.829999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
富滇银行,2013,16980.57,6019.4,NA,200,5315.96,NA,15662.61,514.1,57192.61,8915.49,5204.84,48.61,3139.48,956.71,35.520000000000003,521.71,NA,280.25,121007.67999999999,13260,NA,492.42,NA,14943.11,83980.92,201.08,284.24,675.59,NA,NA,11.75,222.5,NA,114071.61,3076.94,982.79,NA,695.5,966.53,1177.5999999999999,6899.36,36.71,6936.07,121007.67999999999,NA,NA,NA,NA,19.829999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
富滇银行,2014,20952.490000000002,4536.88,NA,NA,2836.25,NA,18445.830000000002,640.55999999999995,67231.37,12896.33,7747.33,45.8,8084.67,1005.52,40.32,417.36,NA,230.64,145131.18,16220.62,800,3932.55,NA,13970.48,93130.76,208.28,217.3,982.84,2490.23,NA,NA,252.03,NA,132205.07999999999,4749.9399999999996,3975.66,20.399999999999999,982.84,1529.84,1509.79,12768.48,157.62,12926.09,145131.18,NA,NA,NA,NA,19.829999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
富滇银行,2015,19559.09,1765.64,NA,300,2532.73,NA,3675.18,972.51,76832.95,13611.93,17129.7,175.68,14462.25,1974.09,56.05,430.63,NA,537.16,154035.43,14626.45,500,943.9,NA,3417.73,104274.35,226.88,184.05,1411.45,13518.14,NA,NA,857.39,NA,139960.32000000001,4749.9399999999996,3975.66,302.99,1464.1,1483.92,1884.79,13861.41,213.71,14075.11,154035.43,NA,NA,NA,NA,19.829999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山西尧都农商行,2010,3221.58,4627.71,NA,60,104.16,NA,14812.66,88.65,15369.87,NA,2791.97,0.49,NA,428.91,72.34,117.18,NA,872.51,42568.03,6648.49,NA,1800,NA,8762.0499999999993,21485.4,120.49,72.2,228.22,NA,55.89,NA,1810.63,NA,40983.379999999997,1550,NA,NA,NA,11.2,23.45,1584.65,NA,1584.65,42568.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山西尧都农商行,2011,4838.24,3219.87,NA,60,1614.71,NA,6819.81,131.55000000000001,15545.55,166.62,3968.08,0.49,NA,634.65,71.14,190.93,NA,532.99,37794.620000000003,5245.85,NA,NA,NA,5323.19,23505.22,174.99,204.61,325.33,NA,53.09,NA,898.62,NA,35730.910000000003,1550,-1.56,NA,36.04,310.05,48.98,1943.51,120.21,2063.7199999999998,37794.620000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山西尧都农商行,2012,5254.51,1781.06,NA,60,2913.55,NA,7047.18,223.66,18825.53,NA,4335.6400000000003,55.49,143.16,760.54,72.209999999999994,62.77,NA,159.43,41694.75,5160.21,30,NA,NA,5650.56,26779.4,149.25,87.23,494.12,NA,51.16,NA,1002.28,NA,39404.21,1550,NA,NA,79.790000000000006,307.63,167.75,2105.16,185.38,2290.54,41694.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山西尧都农商行,2013,6983.12,4584.1899999999996,NA,NA,1207.55,NA,5767.57,289.27,21056.63,NA,8092.35,55.49,3910.83,847.22,69.83,40.090000000000003,NA,722.78,53626.91,9325.5,NA,NA,NA,7516.5,30976.080000000002,143.13,85.44,747.85,NA,49.4,NA,789.89,NA,49633.8,2350,200,NA,142.88999999999999,395.6,337.95,3426.44,566.67999999999995,3993.12,53626.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山西尧都农商行,2014,6704.83,4656.92,NA,300,16964.669999999998,NA,1845,275.20999999999998,23405.57,0.49,5049.16,175.89,1412.71,1070.08,70.8,63.29,NA,812.95,62807.59,15923.35,545,NA,NA,3814.3,34577.18,180.69,52.38,938.2,700,105.35,NA,419.56,NA,58401.29,2350,200,NA,205.58,362.07,545.89,3663.54,742.76,4406.3,62807.59,NA,1145.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
常熟农商行,2006,2562.38,1363.68,NA,NA,110.81,NA,1389.83,185.89,11689.56,1733.42,7237.01,0.6,NA,92.54,49.43,34.68,NA,129.94999999999999,26579.78,90.46,NA,NA,NA,NA,20385.59,32,95.21,262.2,NA,3.48,NA,29.78,NA,25407.43,345.44,6.51,NA,141.97,201.33,477.09,1172.3499999999999,NA,1172.3499999999999,26579.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4508.71,NA
常熟农商行,2007,4067.91,904.61,NA,NA,408.88,NA,720.29,207.31,14787.75,965.09,7705.47,0.6,NA,138.97999999999999,163.05000000000001,50.68,NA,66.150000000000006,30186.75,840.25,NA,NA,NA,NA,24356.86,66.11,52.74,323.49,NA,NA,NA,39.49,NA,28317.82,575.6,293.17,NA,176.82,289.52,529.37,1864.48,4.46,1868.94,30186.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,2631.57,NA
常熟农商行,2008,4340.25,1600.74,NA,NA,685.39,NA,823.12,231.73,17714.09,2744.68,6947.77,13.1,NA,206.16,158.77000000000001,62.25,NA,175.37,35703.42,950.38,NA,NA,NA,NA,28455.84,40.93,42,442.24,NA,35.5,NA,45.41,NA,33370.589999999997,575.6,394.72,NA,479.44,251.04,596.45000000000005,2297.2600000000002,35.58,2332.84,35703.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.03,2940.26,NA
常熟农商行,2009,6621.58,2530.5500000000002,NA,NA,1581.64,NA,NA,166.81,21328,2261.31,4909.3999999999996,247.94,NA,465.78,154.6,43.28,NA,59.68,40370.57,551.39,NA,NA,NA,NA,35002.239999999998,59.77,26.7,412.77,NA,1.67,NA,223.19,NA,37777.19,575.6,302.89,NA,766.57,236.24,673.93,2555.2399999999998,38.14,2593.38,40370.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1499.45,NA
常熟农商行,2010,8505.68,3306.6,NA,NA,564.9,NA,3315.27,222.6,26187.55,2615.3200000000002,6088.02,362.06,NA,527.01,150.44,86.03,NA,157.52000000000001,52089.02,1047.8900000000001,NA,NA,NA,NA,44622.76,106.78,161.97,464.44,NA,1.87,NA,74.010000000000005,NA,47975.73,1013.4,929.98,NA,935.07,376.93,768.76,4024.15,89.15,4113.3,52089.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1496,NA
常熟农商行,2011,10757.84,13534.32,NA,NA,1195.25,NA,2453.13,397.21,30667.5,5566,5213.8100000000004,445.35,346.45,589.45000000000005,137.22999999999999,144.55000000000001,NA,200.08,71648.160000000003,11351.51,NA,NA,NA,NA,51373.29,169.04,157.54,694.78,NA,22.81,NA,82.27,NA,66764.55,1520.1,523.55999999999995,NA,1131.4000000000001,725.64,901.28,4801.9799999999996,81.63,4883.6099999999997,71648.160000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,2901.3,NA
常熟农商行,2012,13817.43,5842.72,NA,NA,675.83,NA,4234.51,340.43,35136.050000000003,8137.65,4354.1099999999997,91.03,333.33,628.17999999999995,133.41,217.98,NA,208.55,74151.210000000006,3926.91,NA,NA,NA,NA,58920.89,244.06,157.5,888.41,NA,0.64,NA,124.06,NA,68420.84,1520.1,477.8,NA,1389.58,1081.95,1167.05,5632.52,97.85,5730.37,74151.210000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,135,NA,4023.36,-3.95
常熟农商行,2013,14501.02,3879.13,NA,NA,2372.56,NA,3697.62,482.7,40785.47,10718.24,5994.35,111.41,350.85,653.29999999999995,126.65,383.91,NA,255.98,84413.2,1079.0899999999999,NA,NA,NA,NA,66840.17,256.62,108.43,1297.82,NA,6.66,NA,380.93,NA,78360.27,1520.1,477.8,NA,1682.12,1098.01,1464.39,5845.2,207.73,6052.93,84413.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,30,NA,8360.5400000000009,-397.21
常熟农商行,2014,14650.25,4667.17,NA,NA,1587.66,NA,4301.3999999999996,659.27,47194.02,11630.15,10415.07,140.30000000000001,3719.84,914.74,150.03,295.52999999999997,NA,344.54,101669.98,3614.34,NA,NA,NA,NA,74287.23,193.87,193.6,1748.16,NA,52.4,NA,317.92,NA,94301.61,1520.1,477.8,NA,2247.92,1039.28,1769.92,7118.13,250.24,7368.37,101669.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,179,NA,13715.1,63.1
常熟农商行,2015,12219.11,3068.84,NA,NA,1239.21,NA,200,793.88,55803.09,13569.62,10892.7,166.71,7669.23,981.63,160.12,371.36,NA,378.38,108503.87,4896.12,NA,NA,NA,NA,82291.360000000001,137.69999999999999,209.41,1994.34,2987.92,111.41,NA,267.24,NA,100076.74,2000.46,3.96,NA,2540.31,1230.49,2062.31,8077.44,349.69,8427.1299999999992,108503.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990,734,460,5987.23,239.92
平安银行,2002,NA,NA,NA,NA,1728.72,NA,NA,NA,NA,NA,NA,153.49,NA,2380.64,52.33,NA,NA,NA,166166.38,NA,NA,NA,NA,NA,NA,189.21,232.12,NA,NA,NA,8.1999999999999993,NA,NA,162398.35999999999,1945.82,1571.73,NA,125.19,38.840000000000003,NA,3768.02,NA,3768.02,166166.38,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
平安银行,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.49,NA,2388.06,87.09,602.41,NA,NA,193453.42,NA,NA,NA,NA,NA,NA,238.41,162.22,NA,NA,172.61,18.579999999999998,NA,NA,189058.53,1945.82,1571.73,NA,219.22,446.3,NA,4394.8900000000003,NA,4394.8900000000003,193453.42,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
平安银行,2004,NA,NA,NA,NA,11046.87,NA,NA,NA,NA,NA,NA,156.49,NA,3243.57,65.86,752.3,NA,NA,204286.42,NA,NA,NA,NA,NA,NA,365.12,395.56,NA,NA,200.23,30.39,NA,NA,199601.76,1945.82,1571.73,NA,262.68,634.66,NA,4684.66,NA,4684.66,204286.42,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
平安银行,2005,21759.7,6579.43,NA,3284.95,847.59,5.73,8665.33,461.71,149615.43,26248.54,NA,233.37,NA,2417.7199999999998,41.58,1000.89,NA,1162.7,222324.69,10469.23,NA,NA,16.170000000000002,1169.43,201815.8,409.93,521.76,821.09,NA,235.05,58.72,1074.04,NA,217270.28,1945.82,1574.37,NA,324.2,773.31,479.7,5054.41,NA,5054.41,222324.69,NA,679.06,-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
